GEOID,white,black,asian,hispanic,white_inflow,black_inflow,hispanic_inflow,asian_inflow,Under $50K,$50K - $100K,$100K - $200K,Over $200K,Under $50K_inflow,$50K - $100K_inflow,$100K - $200K_inflow,Over $200K_inflow,Food,Shopping,Work,Health,Religious,Service,Entertainment,Grocery,Education,Arts/Museum,Transportation,Sports
250251202011,0.5020949720670391,0.17597765363128492,0.05726256983240224,0.2325418994413408,0.33079664142923243,0.3361424963861791,0.2622511455723985,0.07080971661218988,0.31382113821138213,0.216260162601626,0.3951219512195122,0.07479674796747968,0.5020201059031266,0.19702889206477342,0.2244306463119527,0.07652035572014723,13.182991647285547,13.182991647285547,0.0,0.0,0.0,6.591495823642774,0.0,6.591495823642774,0.0,0.0,0.0,0.0
250251202012,0.44490005125576626,0.1922091235263967,0.0292157867760123,0.3065094823167606,0.2667262162082745,0.41658670010624566,0.2727499290902553,0.04393715459522441,0.477728285077951,0.18040089086859687,0.2383073496659243,0.10356347438752785,0.5345946836254484,0.1889581843294053,0.20778521736813288,0.06866191467701357,9.237895867908346,15.396493113180577,3.0792986226361156,9.237895867908346,0.0,12.317194490544463,9.237895867908346,0.0,9.237895867908346,3.0792986226361156,0.0,0.0
250251202013,0.5526315789473685,0.13980263157894737,0.10032894736842106,0.15953947368421054,0.2676819989882949,0.43581298561770554,0.24590648318030944,0.05059853221369008,0.29430379746835444,0.22784810126582278,0.36075949367088606,0.11708860759493671,0.50454893424782,0.20376724447301517,0.2215840068042621,0.07009981447490289,4.115174174447996,8.230348348895992,0.0,0.0,0.0,20.57587087223998,8.230348348895992,0.0,0.0,4.115174174447996,0.0,0.0
250251203011,0.4093567251461988,0.050682261208576995,0.02794022092267706,0.49317738791423,0.24845776653016766,0.39352471796327776,0.30797849147386835,0.05003902403268625,0.2673076923076923,0.1,0.5211538461538462,0.11153846153846154,0.5231309230742744,0.17708093155289925,0.23225048261954276,0.0675376627532834,14.115543846714267,7.057771923357134,0.0,7.057771923357134,0.0,35.288859616785665,0.0,0.0,7.057771923357134,7.057771923357134,0.0,0.0
250251203012,0.27003699136868065,0.3218249075215783,0.013563501849568433,0.39457459926017263,0.26427423358881114,0.3928522262376056,0.2810141476701231,0.061859392503460266,0.4847775175644028,0.17330210772833723,0.34192037470725994,0.0,0.5285620646164444,0.17900302866136997,0.23409849225668516,0.05833641446550049,0.0,12.277844495104846,0.0,12.277844495104846,0.0,49.111377980419384,0.0,12.277844495104846,12.277844495104846,12.277844495104846,0.0,0.0
250251203013,0.4785276073619632,0.14519427402862986,0.027266530334014997,0.27266530334015,0.29815103985045466,0.3769070766459659,0.27308220813977035,0.05185967536380899,0.3273453093812375,0.2654690618762475,0.281437125748503,0.12574850299401197,0.5195301716367732,0.18396362325242044,0.22061081575354957,0.07589538935725682,5.010550301141887,0.0,0.0,20.042201204567547,10.021100602283774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250251203014,0.4990059642147117,0.12392312789927104,0.06096752816434725,0.23525513585155733,0.36560638273231233,0.3011190789660311,0.2809887307264613,0.05228580757519533,0.24054982817869416,0.2852233676975945,0.2869415807560137,0.1872852233676976,0.4539045004481668,0.1975005593545175,0.2542076380411057,0.09438730215620993,21.28554746962227,0.0,8.514218987848908,0.0,8.514218987848908,25.542656963546726,21.28554746962227,8.514218987848908,4.257109493924454,0.0,0.0,0.0
250251204001,0.7891332470892626,0.054333764553686936,0.06985769728331177,0.042690815006468305,0.3980788314303643,0.3341877950510945,0.22252788170404153,0.045205491814499475,0.20899470899470898,0.11375661375661375,0.4126984126984127,0.26455026455026454,0.4159671088469908,0.18684108301882132,0.2735719261476189,0.12361988198656904,0.0,0.0,0.0,0.0,6.089698620410515,6.089698620410515,6.089698620410515,0.0,0.0,6.089698620410515,0.0,0.0
250251204002,0.5748031496062992,0.04409448818897638,0.10236220472440945,0.16692913385826771,0.4226559054451769,0.29920830894808986,0.23954315310358062,0.038592632503152514,0.24316109422492402,0.25835866261398177,0.2948328267477204,0.20364741641337386,0.42577954970196313,0.18705899730246048,0.2508319362570953,0.13632951673848118,0.0,0.0,0.0,0.0,27.63122387821994,6.907805969554985,0.0,0.0,0.0,0.0,0.0,0.0
250251204003,0.7058319039451115,0.0274442538593482,0.03344768439108062,0.11578044596912522,0.43490484714315275,0.27583582585311733,0.22945614550156987,0.05980318150216014,0.20035460992907803,0.2695035460992908,0.3617021276595745,0.16843971631205673,0.4230968684074971,0.19613791148183393,0.2612493487620236,0.11951587134864546,47.79656960504855,58.41802951728157,0.0,26.55364978058253,10.621459912233012,15.932189868349518,15.932189868349518,10.621459912233012,10.621459912233012,5.310729956116506,0.0,0.0
250251204004,0.7792721518987342,0.03481012658227848,0.013844936708860759,0.13844936708860758,0.40542474805315776,0.29871387298249563,0.23684282941127852,0.059018549553068025,0.11484290357529794,0.26218851570964247,0.29685807150595883,0.3261105092091008,0.41862018993819466,0.2093873259164996,0.25451347860030166,0.11747900554500408,11.933963721529716,0.0,0.0,27.845915350236005,7.9559758143531445,15.911951628706289,0.0,0.0,0.0,0.0,0.0,0.0
250251204005,0.7792760823278921,0.060326472675656495,0.0716820440028389,0.0511000709723208,0.43070462221573996,0.2582442224632526,0.24839496079108542,0.06265619452992205,0.5792276964047937,0.13981358189081225,0.1810918774966711,0.09986684420772303,0.43725174066386274,0.19699192610851088,0.25664219532622806,0.1091141379013982,15.982333447869943,11.986750085902457,0.0,7.991166723934971,3.9955833619674856,27.969083533772398,3.9955833619674856,7.991166723934971,3.9955833619674856,0.0,0.0,0.0
250251205001,0.5063913470993117,0.014749262536873156,0.05604719764011799,0.4031465093411996,0.302193484336437,0.3617975360708561,0.2696180447853826,0.06639093480732429,0.3469945355191257,0.15027322404371585,0.35792349726775957,0.1448087431693989,0.5480439087791329,0.17278108613648235,0.20477626794474832,0.07439873713963648,10.329924733813963,0.0,0.0,0.0,0.0,0.0,10.329924733813963,30.98977420144189,30.98977420144189,20.659849467627925,0.0,0.0
250251205002,0.4934640522875817,0.04139433551198257,0.032679738562091505,0.4128540305010893,0.2617220520268202,0.3839629898851747,0.29360799515301184,0.06070696293499321,0.24375,0.25625,0.3,0.2,0.5311847935526279,0.18632715356959026,0.21321473628693277,0.06927331659084895,15.714639155063786,15.714639155063786,0.0,15.714639155063786,15.714639155063786,0.0,31.42927831012757,0.0,15.714639155063786,0.0,0.0,0.0
250251205003,0.25136612021857924,0.13879781420765028,0.12896174863387977,0.4448087431693989,0.2214642800734367,0.40198889650761316,0.31965251568735575,0.05689430773159441,0.4219269102990033,0.2425249169435216,0.22259136212624583,0.11295681063122924,0.5853032686204838,0.1726984539218657,0.18451460987396004,0.05748366758369055,75.0926092593204,0.0,18.7731523148301,0.0,0.0,18.7731523148301,18.7731523148301,18.7731523148301,0.0,0.0,0.0,0.0
250251206001,0.572541382667965,0.10710808179162609,0.03992210321324245,0.22979552093476144,0.3789861141940728,0.2817117179911701,0.2826478506175832,0.056654317197173794,0.04509283819628647,0.2891246684350133,0.47480106100795755,0.1909814323607427,0.4658857704982449,0.19195146674491848,0.24677004392209628,0.09539271883474042,32.360190807272154,21.573460538181436,0.0,10.786730269090718,0.0,21.573460538181436,10.786730269090718,0.0,0.0,21.573460538181436,0.0,0.0
250251206002,0.7020958083832335,0.0374251497005988,0.04491017964071856,0.13922155688622753,0.33785073525822823,0.3013198726572606,0.30769532558048873,0.053134066504022345,0.19718309859154928,0.2591549295774648,0.36056338028169016,0.18309859154929578,0.44560280113679246,0.20838845337106263,0.24019646184592583,0.10581228364621896,0.0,0.0,0.0,25.5666117007944,12.7833058503972,0.0,0.0,0.0,0.0,12.7833058503972,0.0,0.0
250251206003,0.7167487684729064,0.024630541871921183,0.03694581280788178,0.17733990147783252,0.4025507287021984,0.26910006251195584,0.2643206045513651,0.06402860423448074,0.13428571428571429,0.18,0.4542857142857143,0.23142857142857143,0.4639198997328799,0.19493254972161042,0.24159037232240355,0.0995571782231061,34.372443724052175,11.457481241350726,0.0,0.0,22.91496248270145,0.0,0.0,11.457481241350726,0.0,0.0,0.0,0.0
250251207001,0.4529616724738676,0.18583042973286876,0.07897793263646923,0.2450638792102207,0.3286610897888948,0.3341899530281985,0.2622302909416542,0.07491866624125255,0.22807017543859648,0.3216374269005848,0.3567251461988304,0.0935672514619883,0.5152636980889607,0.18898544554997787,0.221710467863064,0.07404038849799752,18.59772036557473,9.298860182787365,0.0,4.649430091393683,0.0,9.298860182787365,4.649430091393683,4.649430091393683,4.649430091393683,4.649430091393683,0.0,0.0
250251207002,0.683068017366136,0.04630969609261939,0.1410998552821997,0.1085383502170767,0.4176302918333494,0.20747182748362553,0.3031245144634885,0.07177336621953673,0.275,0.2763888888888889,0.2652777777777778,0.18333333333333332,0.42580772451309257,0.25478201054651417,0.22075582222175724,0.098654442718636,0.0,0.0,0.0,0.0,0.0,24.270008019938402,0.0,0.0,0.0,0.0,0.0,0.0
250251302001,0.7802197802197802,0.059065934065934064,0.06318681318681318,0.061813186813186816,0.7456883347260612,0.09920528094455187,0.11050460435908921,0.044601779970297864,0.23616236162361623,0.2767527675276753,0.2693726937269373,0.2177121771217712,0.297053160773329,0.15666973473416723,0.3601588506271855,0.18611825386531816,0.0,0.0,0.0,0.0,5.053432756400767,0.0,0.0,0.0,5.053432756400767,0.0,0.0,0.0
250251302002,0.85766092475068,0.025385312783318223,0.009066183136899365,0.014505893019038985,0.6091241064307361,0.1809201799216165,0.16330103379531147,0.046654679852335984,0.3236009732360097,0.12895377128953772,0.45012165450121655,0.09732360097323602,0.34223492201312694,0.1879836224978411,0.3284652309331407,0.14131622455589124,62.523727243930615,18.757118173179183,0.0,12.504745448786123,0.0,0.0,0.0,0.0,6.252372724393061,0.0,0.0,0.0
250251302003,0.8407679277244494,0.031055900621118012,0.06662902315076229,0.05420666290231508,0.6304407431577873,0.1593784039080799,0.16237914443732035,0.047801708496812444,0.23088455772113944,0.14842578710644677,0.3553223388305847,0.2653673163418291,0.3366260567646515,0.18343359043849927,0.32890060264836196,0.15103975014848725,19.564706801227146,9.782353400613573,0.0,11.738824080736288,1.9564706801227147,23.477648161472576,0.0,3.9129413602454295,1.9564706801227147,0.0,0.0,0.0
250251302004,0.8816326530612245,0.014285714285714285,0.018367346938775512,0.06938775510204082,0.6630946557988417,0.13890956190813883,0.14822087138328432,0.049774910909735105,0.09345794392523364,0.037383177570093455,0.5794392523364486,0.2897196261682243,0.3245996433129191,0.18538328018350167,0.33534069421843465,0.1546763822851445,7.779509487649123,7.779509487649123,0.0,15.559018975298246,0.0,15.559018975298246,3.8897547438245614,3.8897547438245614,3.8897547438245614,0.0,0.0,0.0
250251302005,0.9036402569593148,0.0,0.043897216274089934,0.03640256959314775,0.0,0.0,0.0,0.0,0.26119402985074625,0.15671641791044777,0.5248756218905473,0.05721393034825871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250251303001,0.7693333333333333,0.06266666666666666,0.12266666666666666,0.04533333333333334,0.0,0.0,0.0,0.0,0.1678082191780822,0.1506849315068493,0.2671232876712329,0.4143835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250251303002,0.7983870967741935,0.08960573476702509,0.01971326164874552,0.09229390681003584,0.633392750291238,0.16016397745567731,0.15763086304953014,0.0488124092035545,0.21108742004264391,0.18550106609808104,0.3624733475479744,0.24093816631130063,0.32282358745099143,0.19422581964744218,0.32774550413463893,0.15520508876692748,0.0,2.739167970665274,0.0,8.217503911995822,8.217503911995822,8.217503911995822,2.739167970665274,2.739167970665274,0.0,0.0,0.0,0.0
250251303003,0.9644381223328592,0.03556187766714083,0.0,0.0,0.6461520826415005,0.1530893550027448,0.15506107674197706,0.045697485613777594,0.20392156862745098,0.11764705882352941,0.32941176470588235,0.34901960784313724,0.33382656467594735,0.17933643973457455,0.33931601629695707,0.14752097929252117,3.0486430513803464,0.0,0.0,9.14592915414104,3.0486430513803464,15.243215256901733,3.0486430513803464,0.0,0.0,6.097286102760693,0.0,0.0
250251303004,0.7460184409052808,0.03352891869237217,0.10058675607711651,0.11316010058675607,0.0,0.0,0.0,0.0,0.3826879271070615,0.1480637813211845,0.3120728929384966,0.1571753986332574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250251303005,0.9668587896253602,0.007204610951008645,0.008645533141210375,0.01729106628242075,0.6228174622909269,0.18178164758026255,0.14596353278660404,0.04943735734220656,0.08996539792387544,0.21453287197231835,0.44982698961937717,0.24567474048442905,0.33890377338933714,0.18328170958471324,0.3369497918548536,0.14086472517109602,14.731942874497218,19.642590499329625,0.0,4.910647624832406,0.0,4.910647624832406,4.910647624832406,4.910647624832406,4.910647624832406,0.0,0.0,0.0
250251304021,0.7881944444444444,0.0,0.041666666666666664,0.0720486111111111,0.5997072377191147,0.18156971875626493,0.17026594650095095,0.04845709702366925,0.5575221238938053,0.02831858407079646,0.2831858407079646,0.13097345132743363,0.3676521096203835,0.1838543538942575,0.315958950447379,0.13253458603798005,15.053997757548128,9.032398654528878,3.010799551509626,6.021599103019252,0.0,36.12959461811551,0.0,6.021599103019252,3.010799551509626,0.0,0.0,0.0
250251304022,0.7759493670886076,0.06455696202531645,0.1379746835443038,0.0,0.47598921542600064,0.27257059592432425,0.19743428174976219,0.05400590689991292,0.6805555555555556,0.11574074074074074,0.16435185185185186,0.03935185185185185,0.4409620582081554,0.18242788655899767,0.2734490445823463,0.10316101065050066,3.1297622969818315,11.475795088933381,1.0432540989939438,5.216270494969719,0.0,11.475795088933381,4.173016395975775,1.0432540989939438,2.0865081979878877,2.0865081979878877,0.0,0.0
250251304023,0.810479375696767,0.07023411371237458,0.0,0.11928651059085842,0.43150662035202264,0.3004951836784199,0.21651816986989453,0.05148002609966302,0.4805194805194805,0.16017316017316016,0.3203463203463203,0.03896103896103896,0.45187143106600214,0.19057888434649753,0.2621410542449142,0.0954086303425862,15.762943593843277,11.25924542417377,0.0,2.251849084834754,2.251849084834754,11.25924542417377,2.251849084834754,0.0,2.251849084834754,2.251849084834754,0.0,0.0
250251304024,0.7765072765072765,0.0,0.037422037422037424,0.1704781704781705,0.47625831938850527,0.21201314813588149,0.26394220380044975,0.04778632867516352,0.17355371900826447,0.22038567493112948,0.4793388429752066,0.12672176308539945,0.29235045723138514,0.22814269458040282,0.39207077146656794,0.08743607672164411,0.0,0.0,3.6644023391431726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250251304041,0.4921875,0.23741319444444445,0.08723958333333333,0.1831597222222222,0.36066000104989915,0.34623621828687207,0.23936892939558266,0.05373485126764622,0.5016685205784205,0.16907675194660735,0.24916573971078976,0.08008898776418243,0.4778119327975141,0.2173679001277126,0.23105883424131757,0.07376133283345584,0.0,1.6284844046499436,0.0,0.8142422023249718,0.0,4.071211011624859,0.0,0.8142422023249718,0.8142422023249718,2.4427266069749156,0.0,0.0
250251304042,0.77088948787062,0.05390835579514825,0.1293800539083558,0.03234501347708895,0.3919146649167237,0.32182555919108596,0.22227574301889566,0.06398403287329452,0.18902439024390244,0.25609756097560976,0.42073170731707316,0.13414634146341464,0.4883584318317482,0.20275516260358142,0.2330495779385824,0.07583682762608798,14.475580441481014,3.6188951103702536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6188951103702536,0.0,0.0
